3.89757641741713,3.13586334077258,1.58856163707096
3.39701788934704,3.50043906428673,1.72499441422988
4.05089628703534,3.67115318760903,1.50528587177396
3.26754036690229,3.44195901117828,1.59743669985328
2.69986241307572,2.99402823604876,1.63944354441483
2.21960343029604,3.0581044023291,1.63836386392359
5.55859544329792,4.90009868607425,1.62169715578202
3.6570034949513,3.86838268417272,1.55274782334454
3.86513335871203,3.89166425859126,1.55853159727994
4.8029784846242,4.30336268407557,1.54858564997558
2.8571499194971,3.04828710533456,1.6410380332265
4.81485111499607,3.87421142896472,1.79521553339437
2.53320181637334,2.898798049838,1.68330851113424
5.51586175751066,4.68934046851793,1.67202858198434
4.69204726697295,3.87352093683412,1.74323524106294
2.69961527382927,3.53758749122511,1.77571215201169
3.61659573059522,3.91577019253222,1.77651626961306
3.18663140135359,3.91989699095674,1.66148357712664
1.95550128841999,2.43524067657538,1.51226362050511
5.90215883685457,4.57092705641426,1.78691410152242
4.53910445268802,3.81253751329008,1.6380097795045
3.50631094039199,3.60963537111221,1.61307281577028
3.50111990920368,3.61519292463189,1.57979740505107
3.87105445881212,3.72502627112562,1.56273532009218
2.4888681682615,2.89279485298926,1.5383715263335
3.78224681051651,3.60851041580011,1.70607904626522
4.93950944836427,4.54054497414085,1.57517782661598
1.86982911784977,2.48111961202685,1.53712800603826
5.56359285412023,4.62331317062293,1.71643152879551
4.1593397427923,3.90790315162721,1.59197357736994
2.99803638065849,3.47521458837271,1.50398602515925
2.52626209954104,3.35934346652585,1.68207079628482
2.80355597949202,3.02921421698306,1.5182962676743
2.79300295711483,3.34558108982446,1.75282121880446
2.29199292121581,2.72542595821383,1.55101118583698
4.23347201341959,3.71519271266707,1.76847535539418
5.9388401317188,4.6870435152184,1.59503956928384
4.26945446323407,3.97223031279254,1.58012688893359
1.74624670452229,2.81267037020021,1.60235224168282
2.85841488676254,2.88759427158278,1.56119695070665
3.50028457818827,3.65118768942706,1.692012947076
4.42571379537655,3.94731376697776,1.73086318087298
2.99673559265486,3.44687396928252,1.5803018999286
2.75230944128993,3.30591910526944,1.74103149329312
3.37957283254639,3.3676184583439,1.55627366392873
2.33706982936216,3.12911375899741,1.60634621973149
3.5761670698472,3.47883368120893,1.54949811694678
2.63493334629284,2.87803291781755,1.78839482457843
5.13414381624695,3.9542454831702,1.70134018845856
2.78366717116517,3.19186935222973,1.65159156925511
3.76826740540403,3.49605602154821,1.62825852495153
4.32761169555632,4.18479718542145,1.51341776247136
5.56179517385879,4.44461568487164,1.51614769559819
1.9561668533564,2.57846697546575,1.62364642645698
2.5677697142812,2.79327667062022,1.59160359464586
4.32691201241313,3.61877378585085,1.51624285213184
2.68323012001906,3.23159379514092,1.738595450297
3.61828104546136,3.65051230998149,1.51335218909662
4.63879463797885,4.04988303125486,1.54779873790685
3.47331453059486,3.49680370857759,1.62494152234867
4.43896158781451,4.08405820340749,1.66510397521779
5.00909604259592,3.69439918743873,1.72611756941769
3.08364157534146,3.37794753736589,1.6668001354672
2.92545560156855,3.04897280420084,1.6708752782084
4.67435042420137,4.08005608760713,1.58263829466887
2.19611046692883,2.99995105504735,1.75733909604605
2.5667720905174,2.79733922130082,1.70410022854339
4.02767340034528,3.83099363841473,1.58343972440343
5.10132872853399,4.56462056342555,1.55247774634045
5.06434077710779,4.21165416458821,1.53731852027122
2.35349042161515,2.98752161082477,1.78684112811461
3.59212836327386,3.26837117005404,1.63712287719827
3.62292897422564,3.46495215378429,1.67871699461248
4.54556473593648,4.69196276739648,1.76398488655686
2.21035916215519,3.18323876975392,1.6677383170696
3.86980138687956,3.69558913820159,1.66223772377707
5.55988978266848,5.16974239947674,1.64117526418995
4.74125569555534,4.27860585846962,1.77510373704135
3.40885297307033,3.79815997873013,1.5722647836199
3.30026792138797,3.58241684710799,1.51532981148921
6.17534889304415,4.93374476921456,1.60534934175666
2.8401790230292,3.17272668597357,1.64342157610226
5.12259160272596,4.36660991369888,1.70729043243919
4.32012520540293,4.00766062537938,1.71755157290027
3.48439355716989,3.45398544982831,1.65144445470069
